position x; position y; time
-0,2049972;-3,330222;1,239999
-0,2049981;-3,330222;1,259999
-0,2049987;-3,330222;1,279999
-0,2049991;-3,330222;1,299999
-0,2049994;-3,330222;1,319999
-0,2049997;-3,330222;1,339999
-0,2049998;-3,330222;1,359999
-0,2049999;-3,330222;1,379999
-0,2049999;-3,330222;1,399999
-0,205;-3,330222;1,419999
-0,205;-3,330222;1,439999
-0,205;-3,330222;1,459999
-0,205;-3,330222;1,479999
-0,205;-3,330222;1,499999
-0,205;-3,330222;1,519999
-0,205;-3,330222;1,539999
-0,205;-3,330222;1,559999
-0,205;-3,330222;1,579999
-0,205;-3,330222;1,599999
-0,205;-3,330222;1,619999
-0,205;-3,330222;1,639999
-0,205;-3,330222;1,659999
-0,205;-3,330222;1,679999
-0,205;-3,330222;1,699999
-0,205;-3,330222;1,719999
-0,205;-3,330222;1,739999
-0,205;-3,330222;1,759999
-0,1087368;-3,330222;1,779999
-0,02587654;-3,330222;1,799999
0,05582592;-3,330222;1,819999
0,1375245;-3,330222;1,839999
0,2192259;-3,330222;1,859999
0,3052019;-3,330222;1,879999
0,4722651;-3,330222;1,899999
0,556473;-3,330222;1,919999
0,6402612;-3,330222;1,939999
0,7238789;-3,330222;1,959999
0,8055784;-3,330222;1,979999
0,9690519;-3,330222;1,999999
1,052494;-3,330222;2,019999
1,135712;-3,330222;2,039999
1,218704;-3,330222;2,059999
1,300404;-3,330222;2,079999
1,384925;-3,330222;2,099999
1,549813;-3,330222;2,119999
1,633943;-3,330222;2,139999
1,715645;-3,330222;2,159999
1,797346;-3,330222;2,179999
1,879045;-3,330222;2,199999
2,042448;-3,330222;2,219999
2,124146;-3,330222;2,239999
2,207681;-3,330222;2,259999
2,289373;-3,330222;2,279999
2,371072;-3,330222;2,299999
2,535877;-3,330222;2,319999
2,617578;-3,330222;2,339998
2,699277;-3,330222;2,359998
2,782794;-3,330222;2,379998
2,864494;-3,330222;2,399998
3,027899;-3,330222;2,419998
3,110604;-3,330222;2,439998
3,193562;-3,330222;2,459998
3,276572;-3,330222;2,479998
3,358272;-3,330222;2,499998
3,443991;-3,330222;2,519998
3,610889;-3,330222;2,539998
3,694149;-3,330222;2,559998
3,775849;-3,330222;2,579998
3,861025;-3,330222;2,599998
3,942722;-3,330222;2,619998
4,027042;-3,330222;2,639998
4,193218;-3,330222;2,659998
4,276338;-3,330222;2,679998
4,358038;-3,330222;2,699998
4,439737;-3,330222;2,719998
4,52144;-3,330222;2,739998
4,687178;-3,330222;2,759998
4,768882;-3,330222;2,779998
4,850581;-3,330222;2,799998
4,93228;-3,330222;2,819998
5,014514;-3,330222;2,839998
5,179434;-3,330222;2,859998
5,265186;-3,330222;2,879998
5,348228;-3,330222;2,899998
5,429929;-3,330222;2,919998
5,51163;-3,330222;2,939998
5,676494;-3,330222;2,959998
5,758194;-3,330222;2,979998
5,842669;-3,330222;2,999998
5,925783;-3,330222;3,019998
6,008973;-3,330222;3,039998
6,092103;-3,330222;3,059998
6,257876;-3,330222;3,079998
6,339573;-3,330222;3,099998
6,421274;-3,330222;3,119998
6,503077;-3,330222;3,139998
6,58669;-3,330222;3,159998
6,752528;-3,330222;3,179998
6,836034;-3,330222;3,199998
6,919022;-3,330222;3,219998
7,00226;-3,330222;3,239998
7,08396;-3,330222;3,259998
7,168721;-3,331885;3,279998
7,334994;-3,179615;3,299998
7,418489;-3,032483;3,319998
7,500188;-2,889855;3,339998
7,585463;-2,742385;3,359998
7,667163;-2,602442;3,379997
7,83359;-2,321464;3,399997
7,915291;-2,185827;3,419997
7,99699;-2,051502;3,439997
8,081011;-1,914722;3,459997
8,16271;-1,783058;3,479997
8,244411;-1,652699;3,499997
8,408517;-1,395094;3,519997
8,490217;-1,273064;3,539997
8,57192;-1,156257;3,559997
8,657441;-1,039642;3,579997
8,739141;-0,9336053;3,599997
8,90407;-0,7362511;3,619997
8,986895;-0,646114;3,639997
9,070761;-0,560346;3,659997
9,154296;-0,4804564;3,679997
9,235994;-0,4076329;3,699997
9,32016;-0,3381616;3,719997
9,487177;-0,2179764;3,739997
9,568877;-0,1678598;3,759997
9,653396;-0,1215066;3,779997
9,736322;-0,081534;3,799997
9,818022;-0,04742714;3,819997
9,981423;0,004326353;3,839997
10,06312;0,02143905;3,859997
10,14791;0,033693;3,879997
10,23135;0,04017077;3,899997
10,31305;0,04121102;3,919997
10,47645;0,02721857;3,939997
10,55855;0,01118523;3,959997
10,64025;-0,01002966;3,979997
10,72195;-0,03647274;3,999997
10,80365;-0,0681444;4,019997
10,96722;-0,147616;4,039997
11,05137;-0,1977656;4,059997
11,13307;-0,2518683;4,079997
11,21798;-0,3136424;4,099997
11,29968;-0,3784601;4,119997
11,38138;-0,4485101;4,139997
11,54541;-0,6061142;4,159997
11,62711;-0,6932078;4,179997
11,70881;-0,7855306;4,199997
11,79051;-0,8830789;4,219997
11,87629;-0,9912337;4,239997
12,03969;-1,213948;4,259997
12,12536;-1,339922;4,279997
12,20706;-1,465566;4,299997
12,28876;-1,596443;4,319997
12,37471;-1,739852;4,339997
12,45643;-1,881554;4,359997
12,62422;-2,190306;4,379997
12,70751;-2,35243;4,399997
12,79049;-2,517246;4,419997
12,87369;-2,683659;4,439997
12,95741;-2,851082;4,459997
13,12428;-3,184831;4,479997
13,20722;-3,350702;4,499997
13,28892;-3,37534;4,519997
13,37062;-3,362368;4,539997
13,45232;-3,355282;4,559997
13,618;-3,350921;4,579997
13,70107;-3,349917;4,599997
13,78285;-3,349091;4,619997
13,86448;-3,348399;4,639997
13,94618;-3,34782;4,659997
14,02855;-3,347334;4,679996
14,19474;-3,346597;4,699996
14,27787;-3,346325;4,719996
14,36095;-3,346098;4,739996
14,44351;-3,34591;4,759996
14,52521;-3,345754;4,779996
14,68862;-3,345519;4,799996
14,77179;-3,34543;4,819996
14,85349;-3,345358;4,839996
14,93819;-3,345295;4,859996
15,01934;-3,344033;4,879996
15,18524;-3,341082;4,899996
15,26727;-3,341082;4,919996
15,35037;-3,341082;4,939996
15,43207;-3,341082;4,959996
15,51377;-3,341082;4,979996
15,59548;-3,341082;4,999996
15,76135;-3,341082;5,019996
15,84377;-3,341082;5,039996
15,92547;-3,341082;5,059996
16,00716;-3,341082;5,079996
16,08886;-3,341082;5,099996
16,2533;-3,341082;5,119996
16,335;-3,341082;5,139996
16,42109;-3,341082;5,159996
16,50279;-3,341082;5,179996
16,58449;-3,341082;5,199996
16,7479;-3,341082;5,219996
16,83134;-3,341082;5,239996
16,91304;-3,341082;5,259996
16,95676;-3,32069;5,279996
16,97122;-3,285581;5,299996
17,01342;-3,227094;5,319996
17,03771;-3,201186;5,339996
17,06183;-3,175817;5,359996
17,08688;-3,149721;5,379996
17,11169;-3,124087;5,399996
17,13649;-3,098636;5,419996
17,18657;-3,047668;5,439996
17,21118;-3,022796;5,459996
17,23583;-2,99796;5,479996
17,26051;-2,973155;5,499996
17,28538;-2,948209;5,519996
17,33566;-2,897913;5,539996
17,36091;-2,872709;5,559996
17,38612;-2,847576;5,579996
17,41132;-2,822479;5,599996
17,43611;-2,797794;5,619996
17,46091;-2,773118;5,639996
17,5731;-2,59116;5,659996
17,65615;-2,443119;5,679996
17,7394;-2,294953;5,699996
17,82192;-2,148907;5,719995
17,90362;-2,005626;5,739995
18,06703;-1,723116;5,759995
18,14968;-1,582473;5,779995
18,23308;-1,441911;5,799995
18,3161;-1,303363;5,819995
18,39889;-1,166554;5,839995
18,56393;-0,8978345;5,859995
18,64805;-0,7632434;5,879995
18,73133;-0,631368;5,899995
18,81429;-0,5013896;5,919995
18,89729;-0,3750222;5,939995
18,97899;-0,2559187;5,959995
19,14239;-0,03420029;5,979995
19,2254;0,06953087;5,999995
19,30829;0,1676782;6,019995
19,39094;0,2601627;6,039995
19,47442;0,3480864;6,059995
19,6407;0,506669;6,079995
19,72377;0,5766027;6,099995
19,8068;0,6410527;6,119995
19,81742;0,6796204;6,139995
19,79734;0,7000647;6,159995
19,79607;0,7149466;6,179995
19,79524;0,7276275;6,199995
19,79512;0,7280233;6,219995
19,79505;0,7280233;6,239995
19,79502;0,7280233;6,259995
19,79501;0,7280233;6,279995
19,795;0,7280233;6,299995
19,795;0,7280233;6,319995
19,795;0,7280233;6,339995
19,795;0,7280233;6,359995
19,795;0,7280233;6,379995
19,795;0,7280233;6,399995
19,795;0,7246395;6,419995
19,795;0,7158204;6,439995
19,795;0,7015184;6,459995
19,795;0,6818449;6,479995
19,795;0,6565204;6,499995
19,795;0,5898489;6,519995
19,795;0,5479109;6,539995
19,795;0,4979582;6,559995
19,79501;0,4429939;6,579995
19,795;0,3841324;6,599995
19,795;0,2500988;6,619995
19,795;0,1750538;6,639995
19,795;0,09477556;6,659995
19,795;0,004149901;6,679995
19,795;-0,08856729;6,699995
19,795;-0,1867737;6,719995
19,79501;-0,3995892;6,739995
19,86884;-0,4099759;6,759995
19,91529;-0,3805652;6,779994
19,96206;-0,348543;6,799994
20,03105;-0,3329487;6,819994
20,19446;-0,3329487;6,839994
20,27616;-0,3329487;6,859994
20,3581;-0,3329487;6,879994
20,44112;-0,3329487;6,899994
20,52282;-0,3329487;6,919994
20,69068;-0,3329487;6,939994
20,77378;-0,3329487;6,959994
20,85548;-0,3329487;6,979994
20,93718;-0,3329487;6,999994
21,01888;-0,3329487;7,019994
21,10145;-0,3329487;7,039994
21,26756;-0,3329487;7,059994
21,34926;-0,3329487;7,079994
21,43097;-0,3329487;7,099994
21,51267;-0,3329487;7,119994
21,59437;-0,3329487;7,139994
21,75777;-0,3329487;7,159994
21,84065;-0,3329487;7,179994
21,92371;-0,3329487;7,199994
22,00643;-0,3329487;7,219994
22,08997;-0,3329487;7,239994
22,25607;-0,3329487;7,259994
22,33925;-0,3329487;7,279994
22,42095;-0,3329487;7,299994
22,50266;-0,3329487;7,319994
22,58453;-0,3329487;7,339994
22,66776;-0,3329487;7,359994
22,83213;-0,3329487;7,379994
22,91383;-0,3329487;7,399994
22,99559;-0,3329487;7,419994
23,0791;-0,3329487;7,439994
23,16211;-0,3329487;7,459994
23,32843;-0,3329487;7,479994
23,41217;-0,3329487;7,499994
23,49537;-0,3329487;7,519994
23,5788;-0,3329487;7,539994
23,6618;-0,3329487;7,559994
23,82842;-0,3329487;7,579994
23,91012;-0,3329487;7,599994
23,99465;-0,3329487;7,619994
24,07777;-0,3329487;7,639994
24,15947;-0,3329487;7,659994
24,24473;-0,3329487;7,679994
24,40952;-0,3329487;7,699994
24,49122;-0,3329487;7,719994
24,57293;-0,3329487;7,739994
24,65463;-0,3329487;7,759994
24,73633;-0,3329487;7,779994
24,90085;-0,3329487;7,799994
24,98416;-0,3329487;7,819993
25,06727;-0,3329487;7,839993
25,15039;-0,3329487;7,859993
25,23453;-0,3329487;7,879993
25,31741;-0,3329487;7,899993
25,48247;-0,3329487;7,919993
25,56795;-0,3329487;7,939993
25,65046;-0,3329487;7,959993
25,73218;-0,3329487;7,979993
25,81712;-0,3329487;7,999993
25,98319;-0,3329487;8,019994
26,06638;-0,3329487;8,039994
26,14808;-0,3329487;8,059995
26,22978;-0,3329487;8,079995
26,31149;-0,3329487;8,099996
26,47562;-0,3329487;8,119996
26,55732;-0,3329487;8,139997
26,63903;-0,3329487;8,159997
26,7213;-0,3329487;8,179997
26,80439;-0,3329487;8,199998
26,85777;-0,3329487;8,219998
26,80206;-0,3329487;8,239999
26,79876;-0,3329487;8,259999
26,7976;-0,3329487;8,28
26,79679;-0,3329487;8,3
26,79622;-0,3329487;8,320001
26,79557;-0,3329487;8,340001
26,7954;-0,3329487;8,360002
26,79528;-0,3329487;8,380002
26,79519;-0,3329487;8,400002
26,79513;-0,3329487;8,420003
26,79506;-0,3329487;8,440003
26,79504;-0,2312289;8,460004
26,79503;-0,1142371;8,480004
26,79502;0,0005065389;8,500005
26,79502;0,1127019;8,520005
26,79501;0,3330686;8,540006
26,795;0,4410146;8,560006
26,8148;0,564603;8,580007
26,87124;0,6981145;8,600007
26,95329;0,8353958;8,620008
27,11936;1,109134;8,640008
27,20106;1,241526;8,660008
27,28276;1,372608;8,680009
27,36446;1,502392;8,700009
27,44667;1,631648;8,72001
27,53008;1,76044;8,74001
27,6961;1,999365;8,760011
27,7778;2,108278;8,780011
27,85953;2,211991;8,800012
27,94166;2,310951;8,820012
28,02336;2,404138;8,840013
28,18677;2,5738;8,860013
28,26919;2,650658;8,880013
28,35201;2,7225;8,900014
28,43506;2,789119;8,920014
28,51879;2,850749;8,940015
28,68503;2,956338;8,960015
28,76674;2,999206;8,980016
28,84844;3,036846;9,000016
28,93014;3,069257;9,020017
29,01184;3,096439;9,040017
29,1771;3,135103;9,060018
29,25881;3,145141;9,080018
29,34051;3,149951;9,100019
29,42299;3,149499;9,120019
29,5047;3,143788;9,140019
29,6681;3,116507;9,16002
29,74981;3,0938;9,18002
29,83151;3,065865;9,200021
29,91391;3,032393;9,220021
29,9968;2,993323;9,240022
30,08002;2,94864;9,260022
30,24632;2,841988;9,280023
30,32803;2,780865;9,300023
30,40973;2,714518;9,320024
30,49143;2,642937;9,340024
30,57385;2,565403;9,360024
30,74008;2,392019;9,380025
30,82323;2,29625;9,400025
30,90637;2,195034;9,420026
30,99012;2,087561;9,440026
31,07182;1,977396;9,460027
31,23522;1,741078;9,480027
31,31829;1,611779;9,500028
31,4;1,479277;9,520028
31,4817;1,341542;9,540029
31,5634;1,198579;9,560029
31,72681;0,8967875;9,580029
31,80852;0,7368252;9,60003
31,89071;0,5731943;9,62003
31,97375;0,4070992;9,640031
32,05545;0,2437011;9,660031
32,21885;-0,08311161;9,680032
32,30132;-0,2480371;9,700032
32,38453;-0,4144724;9,720033
32,46623;-0,4428697;9,740033
32,54793;-0,4005674;9,760034
32,62963;-0,3762441;9,780034
32,79507;-0,3550952;9,800035
32,87676;-0,3527346;9,820035
32,95847;-0,3514277;9,840035
33,04017;-0,3503343;9,860036
33,12262;-0,3494141;9,880036
33,28898;-0,348017;9,900037
33,37154;-0,3475068;9,920037
33,45483;-0,3470765;9,940038
33,53652;-0,3467242;9,960038
33,61822;-0,3464297;9,980039
33,78258;-0,3459803;10,00004
33,86428;-0,3458164;10,02004
33,94878;-0,3456745;10,04004
34,03011;-0,3419901;10,06004
34,11138;-0,3382015;10,08004
34,19452;-0,3382015;10,10004
34,3608;-0,3382015;10,12004
34,44355;-0,2101732;10,14004
34,52723;-0,06068217;10,16004
34,60947;0,08487993;10,18004
34,69278;0,2309941;10,20004
34,85883;0,5180266;10,22004
34,94051;0,6632053;10,24004
35,02222;0,8074199;10,26005
35,10393;0,9503243;10,28005
35,18563;1,091898;10,30005
35,35274;1,377375;10,32005
35,43577;1,516866;10,34005
35,51955;1,656248;10,36005
35,60215;1,792302;10,38005
35,68573;1,928604;10,40005
35,76868;2,062496;10,42005
35,93311;2,323804;10,44005
36,01921;2,458275;10,46005
36,10228;2,582814;10,48005
36,18542;2,701983;10,50005
36,26846;2,815584;10,52005
36,35016;2,92207;10,54005
36,51356;3,118103;10,56005
36,59616;3,20857;10,58005
36,67909;3,293989;10,60005
36,76225;3,374194;10,62005
36,84533;3,448872;10,64005
37,00961;3,579808;10,66005
37,0913;3,636153;10,68005
37,17694;3,689632;10,70006
37,25866;3,735211;10,72006
37,34036;3,775552;10,74006
37,5054;3,840663;10,76006
37,58854;3,864284;10,78006
37,67025;3,882156;10,80006
37,75195;3,894796;10,82006
37,83366;3,902208;10,84006
37,99912;3,901039;10,86006
38,08083;3,891291;10,88006
38,16253;3,876313;10,90006
38,24422;3,856107;10,92006
38,32656;3,83044;10,94006
38,40934;3,799249;10,96006
38,57566;3,719218;10,98006
38,65857;3,670463;11,00006
38,74158;3,616213;11,02006
38,82527;3,556011;11,04006
38,90842;3,490719;11,06006
39,07182;3,346132;11,08006
39,15352;3,264943;11,10006
39,23593;3,177754;11,12006
39,31905;3,084413;11,14007
39,40216;2,985618;11,16007
39,56838;2,771661;11,18007
39,65149;2,65531;11,20007
39,73318;2,53559;11,22007
39,81488;2,410644;11,24007
39,89658;2,280463;11,26007
39,979;2,143815;11,28007
40,14527;1,850906;11,30007
40,22838;1,69557;11,32007
40,31148;1,534798;11,34007
40,39475;1,369892;11,36007
40,47646;1,20649;11,38007
40,64393;0,8715225;11,40007
40,72743;0,7045255;11,42007
40,81044;0,6696362;11,44007
40,89214;0,7582456;11,46007
40,97384;0,9046504;11,48007
41,05554;1,050083;11,50007
41,22142;1,343664;11,52007
41,30453;1,488553;11,54007
41,3877;1,632162;11,56007
41,47081;1,774325;11,58008
41,55251;1,912749;11,60008
41,71592;2,185501;11,62008
41,79803;2,320364;11,64008
41,88007;2,453779;11,66008
41,96177;2,585327;11,68008
42,04581;2,719256;11,70008
42,20921;2,975597;11,72008
42,29091;3,097013;11,74008
42,37337;3,214276;11,76008
42,4564;3,326919;11,78008
42,5395;3,43422;11,80008
42,70416;3,630678;11,82008
42,78927;3,722711;11,84008
42,87225;3,806839;11,86008
42,95538;3,885684;11,88008
43,03708;3,957863;11,90008
43,11879;4,024814;11,92008
43,28293;4,142598;11,94008
43,36513;4,192791;11,96008
43,44837;4,238217;11,98008
43,53142;4,278084;12,00008
43,61412;4,312382;12,02009
43,77931;4,364386;12,04009
43,86382;4,381668;12,06009
43,94553;4,392933;12,08009
44,03006;4,399082;12,10009
44,11176;4,399662;12,12009
44,19347;4,395011;12,14009
44,35759;4,368649;12,16009
44,4407;4,346552;12,18009
44,5224;4,319508;12,20009
44,6041;4,287234;12,22009
44,68678;4,249224;12,24009
44,85296;4,155725;12,26009
44,93466;4,100927;12,28009
45,01637;4,040901;12,30009
45,09806;3,975644;12,32009
45,17976;3,905161;12,34009
45,34317;3,747741;12,36009
45,42504;3,660074;12,38009
45,50674;3,567354;12,40009
45,59073;3,466561;12,42009
45,67243;3,363198;12,44009
45,83583;3,140222;12,4601
45,91873;3,018088;12,4801
46,00043;2,892406;12,5001
46,08213;2,76149;12,5201
46,16384;2,625337;12,5401
46,32941;2,333012;12,5601
46,41111;2,179693;12,5801
46,49281;2,02116;12,6001
46,57451;1,859207;12,6201
46,65697;1,694288;12,6401
46,82037;1,367473;12,6601
46,90207;1,204083;12,6801
46,9845;1,039218;12,7001
47,06782;0,8725797;12,7201
47,15016;0,7078846;12,7401
47,23186;0,5444759;12,7601
47,39527;0,217667;12,7801
47,47793;0,05233855;12,8001
47,55963;-0,1110634;12,8201
47,64133;-0,2744644;12,8401
47,72303;-0,4378683;12,8601
47,8884;-0,7686114;12,88011
47,97153;-0,934885;12,90011
48,05324;-1,098298;12,92011
48,13495;-1,261716;12,94011
48,21664;-1,42511;12,96011
48,38004;-1,751914;12,98011
48,46577;-1,92337;13,00011
48,54901;-2,089854;13,02011
48,63133;-2,254504;13,04011
48,71303;-2,417898;13,06011
48,88144;-2,754726;13,08011
48,81383;-2,887849;13,10011
48,79855;-3,020805;13,12011
48,79669;-3,151526;13,14011
48,79579;-3,286438;13,16011
48,79536;-3,429191;13,18011
48,79508;-3,739931;13,20011
48,78107;-3,907549;13,22011
48,74865;-4,070958;13,24011
48,69436;-4,239987;13,26011
48,62417;-4,403548;13,28011
48,46084;-4,730209;13,30011
48,37875;-4,894387;13,32012
48,29528;-5,061321;13,34012
48,21358;-5,224729;13,36012
48,13189;-5,388128;13,38012
47,96758;-5,716737;13,40012
47,88431;-5,883281;13,42012
47,80122;-6,049465;13,44012
47,71809;-6,215716;13,46012
26,79506;-0,3329487;13,48012
26,76566;-0,3329487;13,50012
26,70848;-0,3329487;13,52012
26,63104;-0,3329487;13,54012
26,54815;-0,3329487;13,56012
26,46644;-0,3329487;13,58012
26,38338;-0,3329487;13,60012
26,21708;-0,3329487;13,62012
26,13395;-0,3329487;13,64012
26,05225;-0,3329487;13,66012
25,97055;-0,3329487;13,68012
25,88885;-0,3329487;13,70012
25,72164;-0,3329487;13,72012
25,63994;-0,3329487;13,74012
25,55417;-0,3329487;13,76013
25,47247;-0,3329487;13,78013
25,38666;-0,3329487;13,80013
25,30496;-0,3329487;13,82013
25,13691;-0,3329487;13,84013
25,0543;-0,3329487;13,86013
24,9726;-0,3329487;13,88013
24,89088;-0,3329487;13,90013
24,80913;-0,3329487;13,92013
24,64418;-0,3329487;13,94013
24,56248;-0,3329487;13,96013
24,48077;-0,3329487;13,98013
24,39858;-0,3329487;14,00013
24,31546;-0,3329487;14,02013
24,15062;-0,3329487;14,04013
24,06629;-0,3329487;14,06013
23,9828;-0,3329487;14,08013
23,89949;-0,3329487;14,10013
23,81637;-0,3329487;14,12013
23,73467;-0,3329487;14,14013
23,57125;-0,3329487;14,16013
23,48857;-0,3329487;14,18013
23,40544;-0,3329487;14,20014
23,32382;-0,3329487;14,22014
23,23931;-0,3329487;14,24014
23,07308;-0,3329487;14,26014
22,98997;-0,3329487;14,28014
22,90827;-0,3329487;14,30014
22,82416;-0,3329487;14,32014
22,74102;-0,3329487;14,34014
22,65804;-0,3329487;14,36014
22,49142;-0,3329487;14,38014
22,40874;-0,3329487;14,40014
22,32537;-0,3329487;14,42014
22,24228;-0,3329487;14,44014
22,19097;-0,3329487;14,46014
22,20198;-0,3329487;14,48014
22,2029;-0,3329487;14,50014
22,20355;-0,3329487;14,52014
22,20401;-0,3329487;14,54014
22,20432;-0,3329487;14,56014
22,20454;-0,3329487;14,58014
22,20478;-0,3329487;14,60014
22,20485;-0,3329487;14,62014
22,2049;-0,3329487;14,64015
22,21307;-0,3329487;14,66015
22,24004;-0,3329487;14,68015
22,37748;-0,3329487;14,70015
22,46049;-0,3329487;14,72015
22,54334;-0,3329487;14,74015
22,62705;-0,3329487;14,76015
22,71018;-0,3329487;14,78015
22,79275;-0,3329487;14,80015
22,95615;-0,3329487;14,82015
23,03908;-0,3329487;14,84015
23,12226;-0,3329487;14,86015
23,20475;-0,3329487;14,88015
23,28817;-0,3329487;14,90015
23,45415;-0,3329487;14,92015
23,537;-0,3329487;14,94015
23,61871;-0,3329487;14,96015
23,70326;-0,3329487;14,98015
23,78707;-0,3329487;15,00015
23,87019;-0,3329487;15,02015
24,03643;-0,3329487;15,04015
24,1195;-0,3329487;15,06015
24,20224;-0,3329487;15,08016
24,28529;-0,3329487;15,10016
24,36889;-0,3329487;15,12016
24,53473;-0,3329487;15,14016
24,61643;-0,3329487;15,16016
24,69815;-0,3329487;15,18016
24,77986;-0,3329487;15,20016
24,86217;-0,3329487;15,22016
24,94584;-0,3329487;15,24016
25,11178;-0,3329487;15,26016
25,19514;-0,3329487;15,28016
25,27825;-0,3329487;15,30016
25,35995;-0,3329487;15,32016
25,44166;-0,3329487;15,34016
25,60553;-0,3329487;15,36016
25,68904;-0,3329487;15,38016
25,77204;-0,3329487;15,40016
25,85374;-0,3329487;15,42016
25,93545;-0,288607;15,44016
26,09884;0,003709565;15,46016
26,18266;0,1528893;15,48016
26,26587;0,2997892;15,50016
26,34757;0,4426944;15,52017
26,43205;0,5890627;15,54017
26,51375;0,7292961;15,56017
26,68123;1,012326;15,58017
26,76293;1,148222;15,60017
26,84715;1,286947;15,62017
26,9306;1,423029;15,64017
27,01355;1,556907;15,66017
27,17828;1,818655;15,68017
27,25998;1,946255;15,70017
27,34254;2,070306;15,72017
27,4255;2,189571;15,74017
27,50721;2,301733;15,76017
27,67061;2,509981;15,78017
27,75232;2,605155;15,80017
27,83669;2,697968;15,82017
27,91839;2,782467;15,84017
28,0001;2,861736;15,86017
28,08594;2,939248;15,88017
28,25213;3,071934;15,90017
28,33383;3,128422;15,92017
28,41553;3,179681;15,94018
28,49727;3,22573;15,96018
28,57916;3,266609;15,98018
28,74257;3,331577;16,00018
28,82428;3,330051;16,02018
28,90723;3,318998;16,04018
28,99036;3,302471;16,06018
29,07348;3,280491;16,08018
29,23973;3,219804;16,10018
29,32225;3,180548;16,12018
29,40589;3,135303;16,14018
29,48759;3,085763;16,16018
29,5693;3,030992;16,18018
29,73355;2,904951;16,20018
29,816;2,832462;16,22018
29,89917;2,75393;16,24018
29,98288;2,669373;16,26018
30,06551;2,580469;16,28018
30,14722;2,487309;16,30018
30,31062;2,284335;16,32018
30,39233;2,174178;16,34018
30,47662;2,055059;16,36018
30,55833;1,934235;16,38018
30,64237;1,804423;16,40018
30,80724;1,533241;16,42019
30,88894;1,389887;16,44019
30,97065;1,241304;16,46019
31,05235;1,0875;16,48019
31,13405;0,9284624;16,50019
31,29759;0,601379;16,52019
31,37929;0,4379771;16,54019
31,46099;0,2745761;16,56019
31,54269;0,1111751;16,58019
31,6254;-0,05423274;16,60019
31,78878;-0,3809994;16,62019
31,8705;-0,3725686;16,64019
31,95287;-0,3609049;16,66019
32,03479;-0,3536059;16,68019
32,1152;-0,3498335;16,70019
32,2786;-0,3483172;16,72019
32,36105;-0,3477587;16,74019
32,44441;-0,3472859;16,76019
32,5275;-0,346893;16,78019
32,61064;-0,3465657;16,80019
32,69375;-0,3462937;16,82019
32,85715;-0,3458909;16,84019
32,94308;-0,3457341;16,8602
33,02093;-0,337055;16,8802
33,0992;-0,3313232;16,9002
33,18378;-0,3313232;16,9202
33,35012;-0,3313232;16,9402
33,43182;-0,3313232;16,9602
33,5163;-0,3313232;16,9802
33,598;-0,3313232;17,0002
33,6797;-0,3313232;17,0202
33,7614;-0,3313232;17,0402
33,9248;-0,3313232;17,0602
34,00709;-0,3313232;17,0802
34,08879;-0,3313232;17,1002
34,17049;-0,3313232;17,1202
34,25261;-0,3313232;17,1402
34,416;-0,3313232;17,1602
34,4977;-0,3313232;17,1802
34,5794;-0,3313232;17,2002
34,66109;-0,3313232;17,2202
34,74279;-0,3313232;17,2402
34,90692;-0,3313232;17,2602
34,98862;-0,3313232;17,2802
35,07031;-0,3313232;17,30021
