position x; position y; time
1,670675;-3,330222;1,259999
1,768714;-3,330222;1,279999
1,866753;-3,330222;1,299999
1,964792;-3,330222;1,319999
2,062832;-3,330222;1,339999
2,160871;-3,330222;1,359999
2,236169;-3,330222;1,379999
2,356949;-3,330222;1,399999
2,454988;-3,330222;1,419999
2,553027;-3,330222;1,439999
2,651067;-3,330222;1,459999
2,749106;-3,330222;1,479999
2,847145;-3,330222;1,499999
2,945184;-3,330222;1,519999
3,043223;-3,330222;1,539999
3,053167;-3,330222;1,559999
3,239301;-3,330222;1,579999
3,337341;-3,330222;1,599999
3,43538;-3,330222;1,619999
3,533419;-3,330222;1,639999
3,631458;-3,330222;1,659999
3,729497;-3,330222;1,679999
3,827536;-3,330222;1,699999
3,870163;-3,330222;1,719999
4,023615;-3,330222;1,739999
4,121654;-3,330222;1,759999
4,219693;-3,330222;1,779999
4,317732;-3,330222;1,799999
4,415771;-3,330222;1,819999
4,513811;-3,330222;1,839999
4,61185;-3,330222;1,859999
4,687161;-3,330222;1,879999
4,807928;-3,330222;1,899999
4,905967;-3,330222;1,919999
5,004006;-3,330222;1,939999
5,102046;-3,330222;1,959999
5,200085;-3,330222;1,979999
5,298124;-3,330222;1,999999
5,396163;-3,330222;2,019999
5,494202;-3,330222;2,039999
5,505885;-3,330222;2,059999
5,69028;-3,330222;2,079999
5,78832;-3,330222;2,099999
5,886359;-3,330222;2,119999
5,984398;-3,330222;2,139999
6,082437;-3,330222;2,159999
6,180476;-3,330222;2,179999
6,278515;-3,330222;2,199999
6,323484;-3,330222;2,219999
6,474594;-3,330222;2,239999
6,572633;-3,330222;2,259999
6,670672;-3,330222;2,279999
6,768711;-3,330222;2,299999
6,86675;-3,330222;2,319999
6,964789;-3,330222;2,339998
7,062829;-3,330222;2,359998
7,14048;-3,330222;2,379998
7,258907;-3,155712;2,399998
7,356946;-2,983163;2,419998
7,454985;-2,812575;2,439998
7,553024;-2,643947;2,459998
7,651063;-2,477281;2,479998
7,749103;-2,312575;2,499998
7,847142;-2,14983;2,519998
7,945181;-1,989046;2,539998
7,961636;-1,962389;2,559998
8,14126;-1,67336;2,579998
8,2393;-1,518458;2,599998
8,337339;-1,365517;2,619998
8,435379;-1,220419;2,639998
8,533419;-1,083164;2,659998
8,631458;-0,9537522;2,679998
8,729498;-0,8321836;2,699998
8,778625;-0,7751969;2,719998
8,925577;-0,6125759;2,739998
9,023617;-0,5145367;2,759998
9,121656;-0,4243407;2,779998
9,219696;-0,3419878;2,799998
9,317736;-0,2674781;2,819998
9,415775;-0,2008115;2,839998
9,513815;-0,1419881;2,859998
9,595634;-0,09944221;2,879998
9,709894;-0,04787062;2,899998
9,807934;-0,01257659;2,919998
9,905973;0,01487431;2,939998
10,00401;0,03448206;2,959998
10,10205;0,04624668;2,979998
10,20009;0,05016816;2,999998
10,29813;0,04624651;3,019998
10,39617;0,03448172;3,039998
10,414;0,0309166;3,059998
10,59225;-0,01257727;3,079998
10,69029;-0,04787147;3,099998
10,78833;-0,09100881;3,119998
10,88637;-0,1419893;3,139998
10,98441;-0,2008129;3,159998
11,08245;-0,2674797;3,179998
11,18049;-0,3419895;3,199998
11,23116;-0,3845554;3,219998
11,37657;-0,5145388;3,239998
11,47461;-0,6125781;3,259998
11,57265;-0,7184606;3,279998
11,67069;-0,8321862;3,299998
11,76873;-0,9537549;3,319998
11,86677;-1,083167;3,339998
11,96481;-1,220422;3,359998
12,04816;-1,343779;3,379997
12,16088;-1,518461;3,399997
12,25892;-1,679245;3,419997
12,35696;-1,847873;3,439997
12,455;-2,024343;3,459997
12,55304;-2,208657;3,479997
12,65108;-2,400814;3,499997
12,74912;-2,596893;3,519997
12,84716;-2,792971;3,539997
12,86516;-2,828966;3,559997
13,04324;-3,185128;3,579997
13,14128;-3,381207;3,599997
13,23932;-3,363538;3,619997
13,33736;-3,354491;3,639997
13,4354;-3,352593;3,659997
13,53344;-3,351074;3,679997
13,63148;-3,349859;3,699997
13,68216;-3,349357;3,719997
13,82756;-3,34811;3,739997
13,9256;-3,347488;3,759997
14,02364;-3,346991;3,779997
14,12168;-3,346592;3,799997
14,21972;-3,346274;3,819997
14,31776;-3,346019;3,839997
14,4158;-3,345815;3,859997
14,50227;-3,345671;3,879997
14,61188;-3,345522;3,899997
14,70992;-3,345417;3,919997
14,80795;-3,345334;3,939997
14,90599;-3,345267;3,959997
15,00403;-3,345214;3,979997
15,10207;-3,345171;3,999997
15,20011;-3,345137;4,019997
15,29815;-3,345109;4,039997
15,32348;-3,345104;4,059997
15,49423;-3,34507;4,079997
15,59227;-3,345056;4,099997
15,69031;-3,345045;4,119997
15,78835;-3,345036;4,139997
15,88639;-3,345029;4,159997
15,98443;-3,345023;4,179997
16,07895;-3,337844;4,199997
16,13711;-3,337844;4,219997
16,27502;-3,337844;4,239997
16,37306;-3,337844;4,259997
16,4711;-3,337844;4,279997
16,56914;-3,337844;4,299997
16,66718;-3,337844;4,319997
16,76522;-3,337844;4,339997
16,86326;-3,337844;4,359997
16,95411;-3,337844;4,379997
16,97416;-3,291191;4,399997
16,99529;-3,252877;4,419997
17,02065;-3,218831;4,439997
17,04952;-3,188323;4,459997
17,07858;-3,158004;4,479997
17,10779;-3,127835;4,499997
17,13712;-3,097787;4,519997
17,16655;-3,067834;4,539997
17,17479;-3,059489;4,559997
17,22561;-3,008145;4,579997
17,25522;-2,97838;4,599997
17,28487;-2,948654;4,619997
17,31455;-2,91896;4,639997
17,34426;-2,889292;4,659997
17,37398;-2,859643;4,679996
17,40372;-2,830011;4,699996
17,42206;-2,811758;4,719996
17,46325;-2,770782;4,739996
17,49302;-2,741182;4,759996
17,5228;-2,711587;4,779996
17,55258;-2,681998;4,799996
17,58237;-2,652414;4,819996
17,61217;-2,622833;4,839996
17,64196;-2,593254;4,859996
17,67065;-2,564775;4,879996
17,70156;-2,534103;4,899996
17,73136;-2,50453;4,919996
17,76116;-2,474958;4,939996
17,79096;-2,445387;4,959996
17,82077;-2,415816;4,979996
17,83557;-2,400316;4,999996
17,85034;-2,37954;5,019996
17,87627;-2,351673;5,039996
17,88509;-2,342915;5,059996
17,93588;-2,292537;5,079996
17,96568;-2,26297;5,099996
17,99549;-2,233402;5,119996
18,0253;-2,203834;5,139996
18,0551;-2,174267;5,159996
18,08491;-2,144699;5,179996
18,11472;-2,115131;5,199996
18,13424;-2,095762;5,219996
18,17433;-2,055996;5,239996
18,20413;-2,026428;5,259996
18,23394;-1,99686;5,279996
18,26375;-1,967293;5,299996
18,29355;-1,937725;5,319996
18,32336;-1,908157;5,339996
18,35316;-1,878589;5,359996
18,38263;-1,849362;5,379996
18,41278;-1,819454;5,399996
18,44258;-1,789886;5,419996
18,47239;-1,760319;5,439996
18,5022;-1,730751;5,459996
18,532;-1,701183;5,479996
18,56181;-1,671615;5,499996
18,59161;-1,642048;5,519996
18,62142;-1,61248;5,539996
18,63149;-1,602487;5,559996
18,68103;-1,553344;5,579996
18,71084;-1,523777;5,599996
18,74064;-1,494209;5,619996
18,77045;-1,464641;5,639996
18,80026;-1,435074;5,659996
18,83006;-1,405506;5,679996
18,84994;-1,384505;5,699996
18,86611;-1,366346;5,719995
18,90354;-1,327683;5,739995
18,93314;-1,297914;5,759995
18,96279;-1,268185;5,779995
18,99247;-1,238489;5,799995
19,02217;-1,208818;5,819995
19,05189;-1,179168;5,839995
19,08163;-1,149534;5,859995
19,11139;-1,119914;5,879995
19,11162;-1,119687;5,899995
19,17093;-1,060703;5,919995
19,2007;-1,031108;5,939995
19,23049;-1,001519;5,959995
19,26028;-0,9719338;5,979995
19,29007;-0,9423522;5,999995
19,31987;-0,9127734;6,019995
19,34966;-0,8831969;6,039995
19,35982;-0,8731145;6,059995
19,40926;-0,8240491;6,079995
19,43906;-0,794477;6,099995
19,46887;-0,7649059;6,119995
19,49867;-0,7353354;6,139995
19,52847;-0,7057654;6,159995
19,55828;-0,6761959;6,179995
19,58808;-0,6466267;6,199995
19,60958;-0,6253;6,219995
19,64769;-0,5874892;6,239995
19,6775;-0,5579208;6,259995
19,70731;-0,5283524;6,279995
19,73711;-0,4987841;6,299995
19,76692;-0,4692159;6,319995
19,79672;-0,4396477;6,339995
19,82653;-0,4100795;6,359995
19,85634;-0,3805115;6,379995
19,85889;-0,3787013;6,399995
20,00109;-0,3473738;6,419995
20,09913;-0,3468991;6,439995
20,19717;-0,3465193;6,459995
20,29521;-0,3462154;6,479995
20,39325;-0,3459724;6,499995
20,49129;-0,3457779;6,519995
20,58933;-0,3456223;6,539995
20,62737;-0,345574;6,559995
20,78541;-0,3453983;6,579995
20,88345;-0,3453187;6,599995
20,98149;-0,345255;6,619995
21,07522;-0,3367811;6,639995
21,17326;-0,3367811;6,659995
21,2713;-0,3367811;6,679995
21,36934;-0,3367811;6,699995
21,44006;-0,3367811;6,719995
21,56541;-0,3367811;6,739995
21,66345;-0,3367811;6,759995
21,76149;-0,3367811;6,779994
21,85953;-0,3367811;6,799994
21,95757;-0,3367811;6,819994
22,05561;-0,3367811;6,839994
22,15365;-0,3367811;6,859994
22,25169;-0,3367811;6,879994
22,25704;-0,3367811;6,899994
22,44777;-0,3367811;6,919994
22,54581;-0,3367811;6,939994
22,64385;-0,3367811;6,959994
22,74189;-0,3367811;6,979994
22,83993;-0,3367811;6,999994
22,93797;-0,3367811;7,019994
23,03601;-0,3367811;7,039994
23,07405;-0,3367811;7,059994
23,23209;-0,3367811;7,079994
23,33013;-0,3367811;7,099994
23,42817;-0,3367811;7,119994
23,52621;-0,3367811;7,139994
23,62425;-0,3367811;7,159994
23,72229;-0,3367811;7,179994
23,82033;-0,3367811;7,199994
23,89424;-0,3367811;7,219994
24,01641;-0,3367811;7,239994
24,11444;-0,3367811;7,259994
24,21248;-0,3367811;7,279994
24,31052;-0,3367811;7,299994
24,40856;-0,3367811;7,319994
24,5066;-0,3367811;7,339994
24,60464;-0,3367811;7,359994
24,70268;-0,3367811;7,379994
24,71124;-0,3367811;7,399994
24,89876;-0,3367811;7,419994
24,9968;-0,3367811;7,439994
25,09484;-0,3367811;7,459994
25,19288;-0,3367811;7,479994
25,29092;-0,3367811;7,499994
25,38896;-0,3367811;7,519994
25,487;-0,3367811;7,539994
25,52961;-0,3367811;7,559994
25,68308;-0,3367811;7,579994
25,78112;-0,3367811;7,599994
25,87916;-0,3367811;7,619994
25,9772;-0,3367811;7,639994
26,07524;-0,3367811;7,659994
26,17328;-0,3367811;7,679994
26,27132;-0,3367811;7,699994
26,34667;-0,3367811;7,719994
26,4674;-0,1603106;7,739994
26,56544;0,01419923;7,759994
26,66348;0,1867482;7,779994
26,76151;0,3573364;7,799994
26,85955;0,5259638;7,819993
26,94838;0,6987712;7,839993
27,04642;0,8634771;7,859993
27,14446;1,026222;7,879993
27,15577;1,04477;7,899993
27,34054;1,34583;7,919993
27,43858;1,502692;7,939993
27,53662;1,657594;7,959993
27,63466;1,804653;7,979993
27,7327;1,943869;7,999993
27,83074;2,075241;8,019994
27,92878;2,198771;8,039994
27,97277;2,250683;8,059995
28,12486;2,4223;8,079995
28,2229;2,5223;8,099996
28,32094;2,614457;8,119996
28,41898;2,69877;8,139997
28,51702;2,775241;8,159997
28,61506;2,843868;8,179997
28,7131;2,904653;8,199998
28,78978;2,946059;8,219998
28,90918;3,002692;8,239999
29,00722;3,039947;8,259999
29,10526;3,069358;8,28
29,20329;3,090927;8,3
29,30133;3,104652;8,320001
29,39937;3,110535;8,340001
29,49741;3,108574;8,360002
29,59545;3,09877;8,380002
29,6099;3,096169;8,400002
29,79153;3,055633;8,420003
29,88957;3,022299;8,440003
29,98761;2,981123;8,460004
30,08565;2,932103;8,480004
30,18369;2,87524;8,500005
30,28173;2,810534;8,520005
30,37977;2,737985;8,540006
30,42691;2,699333;8,560006
30,57585;2,569358;8,580007
30,67389;2,473279;8,600007
30,77193;2,369358;8,620008
30,86997;2,257593;8,640008
30,96801;2,137985;8,660008
31,06605;2,010534;8,680009
31,16409;1,875239;8,700009
31,24391;1,758704;8,72001
31,36017;1,581122;8,74001
31,45821;1,422298;8,760011
31,55625;1,255631;8,780011
31,65429;1,081121;8,800012
31,75233;0,8987683;8,820012
31,85036;0,7085721;8,840013
31,9484;0,5124937;8,860013
32,04644;0,3164153;8,880013
32,06226;0,2847943;8,900014
32,24252;-0,07574156;8,920014
32,34056;-0,27182;8,940015
32,43859;-0,4678984;8,960015
32,53663;-0,407924;8,980016
32,63467;-0,3772171;9,000016
32,73271;-0,3614951;9,020017
32,83075;-0,3534455;9,040017
32,87924;-0,3526101;9,060018
33,02682;-0,3504052;9,080018
33,12486;-0,3493241;9,100019
33,2229;-0,3484593;9,120019
33,32093;-0,3477674;9,140019
33,41897;-0,347214;9,16002
33,51701;-0,3467712;9,18002
33,61505;-0,346417;9,200021
33,70038;-0,3461703;9,220021
33,81112;-0,3459069;9,240022
33,90916;-0,3457255;9,260022
34,0072;-0,3455804;9,280023
34,10524;-0,3454643;9,300023
34,20327;-0,3453714;9,320024
34,30131;-0,3452971;9,340024
34,39935;-0,3452377;9,360024
34,49739;-0,3451902;9,380025
34,51735;-0,3451824;9,400025
34,69346;-0,3451217;9,420026
34,7915;-0,3450974;9,440026
34,88954;-0,3450779;9,460027
34,98758;-0,3450623;9,480027
35,08289;-0,339284;9,500028
35,18092;-0,339284;9,520028
35,27896;-0,339284;9,540029
35,33162;-0,339284;9,560029
35,47504;-0,339284;9,580029
35,57307;-0,339284;9,60003
35,67111;-0,339284;9,62003
35,76915;-0,339284;9,640031
35,86719;-0,339284;9,660031
35,96523;-0,339284;9,680032
36,06326;-0,339284;9,700032
36,14861;-0,339284;9,720033
36,25934;-0,3471271;9,740033
36,35738;-0,3628134;9,760034
36,45541;-0,3863428;9,780034
36,55345;-0,4177154;9,800035
36,65149;-0,4569311;9,820035
36,74953;-0,5039899;9,840035
36,84756;-0,5588918;9,860036
36,9456;-0,6216369;9,880036
36,96559;-0,6360286;9,900037
37,14168;-0,5177153;9,920037
37,23972;-0,3451663;9,940038
37,33775;-0,1745781;9,960038
37,43579;-0,005950704;9,980039
37,53383;0,1607159;10,00004
37,63187;0,3254218;10,02004
37,7299;0,4881668;10,04004
37,78257;0,5745463;10,06004
37,92598;0,8077745;10,08004
38,02402;0,9646372;10,10004
38,12206;1,119539;10,12004
38,22009;1,27248;10,14004
38,31813;1,417578;10,16004
38,41617;1,554833;10,18004
38,51421;1,684245;10,20004
38,6028;1,794099;10,22004
38,71028;1,919539;10,24004
38,80832;2,025421;10,26005
38,90636;2,12346;10,28005
39,00439;2,213656;10,30005
39,10243;2,296009;10,32005
39,20047;2,370518;10,34005
39,29851;2,437185;10,36005
39,39655;2,496008;10,38005
39,41978;2,50809;10,40005
39,59262;2,590126;10,42005
39,69066;2,62542;10,44005
39,7887;2,652871;10,46005
39,88673;2,672478;10,48005
39,98477;2,684243;10,50005
40,08281;2,688164;10,52005
40,18085;2,684243;10,54005
40,23676;2,677532;10,56005
40,37692;2,65287;10,58005
40,47496;2,625419;10,60005
40,573;2,590125;10,62005
40,67104;2,546987;10,64005
40,76907;2,496007;10,66005
40,86711;2,437183;10,68005
40,96515;2,370516;10,70006
41,05375;2,303177;10,72006
41,16122;2,213653;10,74006
41,25926;2,123457;10,76006
41,3573;2,025418;10,78006
41,45534;1,919535;10,80006
41,55338;1,80581;10,82006
41,65141;1,684241;10,84006
41,74945;1,554829;10,86006
41,84749;1,417574;10,88006
41,87236;1,380758;10,90006
42,04356;1,119535;10,92006
42,1416;0,9587505;10,94006
42,23964;0,790123;10,96006
42,33768;0,6136523;10,98006
42,43571;0,63383;11,00006
42,53375;0,6441609;11,02006
42,63179;0,648063;11,04006
42,68934;0,6488774;11,06006
42,82787;0,6505603;11,08006
42,9259;0,6514482;11,10006
43,02394;0,6521586;11,12006
43,12198;0,6527269;11,14007
43,22002;0,6531815;11,16007
43,31805;0,6535452;11,18007
43,41609;0,6538361;11,20007
43,50726;0,6540526;11,22007
43,61217;0,6542551;11,24007
43,71021;0,654404;11,26007
43,80824;0,6545233;11,28007
43,90628;0,6546186;11,30007
44,00432;0,6546949;11,32007
44,10236;0,6547559;11,34007
44,20039;0,6548048;11,36007
44,29843;0,6548438;11,38007
44,32576;0,6548525;11,40007
44,49451;0,6549;11,42007
44,59254;0,65492;11,44007
44,69058;0,654936;11,46007
44,78862;0,6549488;11,48007
44,88666;0,654959;11,50007
44,9847;0,6549672;11,52007
45,08273;0,6549672;11,54007
45,14274;0,6549672;11,56007
45,27881;0,6471241;11,58008
45,37685;0,6314378;11,60008
45,47488;0,6079084;11,62008
45,57292;0,5765358;11,64008
45,67096;0,5373201;11,66008
45,769;0,4902613;11,68008
45,86703;0,4353594;11,70008
45,95973;0,376036;11,72008
46,06311;0,302026;11,74008
46,16115;0,2235947;11,76008
46,25919;0,1373202;11,78008
46,35722;0,04320251;11,80008
46,45526;-0,05875828;11,82008
46,5533;-0,1685622;11,84008
46,65134;-0,2862093;11,86008
46,74937;-0,4116995;11,88008
46,77671;-0,4488795;11,90008
46,94545;-0,6862093;11,92008
47,04349;-0,8352289;11,94008
47,14153;-0,9920917;11,96008
47,23956;-1,156798;11,98008
47,3376;-1,329347;12,00008
47,43564;-1,509739;12,02009
47,53368;-1,697974;12,04009
47,59372;-1,81807;12,06009
47,72975;-2,090131;12,08009
47,82779;-2,286209;12,10009
47,92583;-2,482288;12,12009
48,02386;-2,678366;12,14009
48,1219;-2,874445;12,16009
48,21994;-3,070524;12,18009
48,31798;-3,266602;12,20009
48,41071;-3,452057;12,22009
48,51405;-3,658759;12,24009
48,61209;-3,854838;12,26009
48,71013;-4,050916;12,28009
48,80817;-4,246994;12,30009
48,79721;-4,403857;12,32009
48,7959;-4,56072;12,34009
48,79537;-4,717583;12,36009
48,79515;-4,874445;12,38009
48,79513;-4,918241;12,40009
48,79502;-5,188171;12,42009
48,79501;-5,345034;12,44009
48,79501;-5,501896;12,4601
48,79501;-5,658759;12,4801
48,79501;-5,815622;12,5001
48,79501;-5,972485;12,5201
48,79501;-6,129347;12,5401
48,79501;-6,225438;12,5601
48,79501;-6,443073;12,5801
48,79501;-6,599936;12,6001
48,79501;-6,756798;12,6201
48,79501;-6,913661;12,6401
48,79501;-7,070524;12,6601
48,79501;-7,227386;12,6801
48,79501;-7,384249;12,7001
26,34512;-0,3367811;12,7201
26,37453;-0,3367811;12,7401
26,44316;-0,3367811;12,7601
26,5412;-0,3367811;12,7801
26,63924;-0,3367811;12,8001
26,73728;-0,3367811;12,8201
26,83532;-0,3367811;12,8401
26,80557;-0,3367811;12,8601
26,79933;-0,3367811;12,88011
26,79889;-0,3367811;12,90011
26,79677;-0,3367811;12,92011
26,79613;-0,3367811;12,94011
26,79573;-0,3367811;12,96011
26,79547;-0,3367811;12,98011
26,7953;-0,3367811;13,00011
26,79519;-0,3367811;13,02011
26,79512;-0,3367811;13,04011
26,79509;-0,3367811;13,06011
26,79505;-0,3367811;13,08011
26,79503;-0,3367811;13,10011
26,79502;-0,3367811;13,12011
26,79501;-0,3367811;13,14011
26,79501;-0,3367811;13,16011
26,79501;-0,3367811;13,18011
26,795;-0,3367811;13,20011
26,795;-0,3367811;13,22011
26,795;-0,3367811;13,24011
26,795;-0,3367811;13,26011
26,795;-0,3367811;13,28011
26,795;-0,3367811;13,30011
26,795;-0,3367811;13,32012
26,795;-0,3367811;13,34012
26,795;-0,3367811;13,36012
26,795;-0,3367811;13,38012
26,79501;-0,3367811;13,40012
26,795;-0,3367811;13,42012
26,795;-0,3367811;13,44012
26,795;-0,3367811;13,46012
26,795;-0,3367811;13,48012
26,795;-0,3367811;13,50012
26,795;-0,3367811;13,52012
26,795;-0,3367811;13,54012
26,795;-0,3367811;13,56012
26,795;-0,3367811;13,58012
26,795;-0,3367811;13,60012
26,795;-0,3367811;13,62012
26,795;-0,3367811;13,64012
26,795;-0,3367811;13,66012
26,795;-0,3367811;13,68012
26,795;-0,3367811;13,70012
26,795;-0,3367811;13,72012
26,795;-0,1995263;13,74012
26,795;-0,06423216;13,76013
26,795;0,06910115;13,78013
26,795;0,2004737;13,80013
26,795;0,3298854;13,82013
26,795;0,4573363;13,84013
26,81704;0,6041262;13,86013
26,91508;0,7668712;13,88013
26,94776;0,820465;13,90013
27,11116;1,102165;13,92013
27,2092;1,274714;13,94013
27,30724;1,445302;13,96013
27,40528;1,61393;13,98013
27,50332;1,780596;14,00013
27,60136;1,945302;14,02013
27,6994;2,108047;14,04013
27,76475;2,215224;14,06013
27,89548;2,427655;14,08013
27,99352;2,584518;14,10013
28,09155;2,73942;14,12013
28,18959;2,892361;14,14013
28,28763;3,037459;14,16013
28,38567;3,174714;14,18013
28,48371;3,304126;14,20014
28,58175;3,425694;14,22014
28,58378;3,424795;14,24014
28,77783;3,356066;14,26014
28,87587;3,332537;14,28014
28,97391;3,301164;14,30014
29,07195;3,261949;14,32014
29,16999;3,21489;14,34014
29,26803;3,159988;14,36014
29,36607;3,097243;14,38014
29,40078;3,072248;14,40014
29,56215;2,948223;14,42014
29,66019;2,861949;14,44014
29,75823;2,767831;14,46014
29,85627;2,66587;14,48014
29,95431;2,556067;14,50014
30,05235;2,438419;14,52014
30,15039;2,312929;14,54014
30,21778;2,221275;14,56014
30,34647;2,038419;14,58014
30,44451;1,8894;14,60014
30,54255;1,732537;14,62014
30,64058;1,567831;14,64015
30,73862;1,395282;14,66015
30,83666;1,21489;14,68015
30,9347;1,026655;14,70015
31,03274;0,8305762;14,72015
31,03563;0,8247941;14,74015
31,22882;0,4384193;14,76015
31,32686;0,2423409;14,78015
31,4249;0,04626247;14,80015
31,52294;-0,149816;14,82015
31,62098;-0,3458944;14,84015
31,71902;-0,3457155;14,86015
31,81706;-0,3455724;14,88015
31,85286;-0,3455306;14,90015
32,01314;-0,3453664;14,92015
32,11118;-0,3452931;14,94015
32,20921;-0,3452345;14,96015
32,30725;-0,3451876;14,98015
32,40529;-0,3451501;15,00015
32,50333;-0,34512;15,02015
32,60136;-0,3450961;15,04015
32,66985;-0,3450826;15,06015
32,79744;-0,3450615;15,08016
32,89548;-0,3450491;15,10016
32,99352;-0,3450393;15,12016
33,09022;-0,3419797;15,14016
33,18826;-0,3419797;15,16016
33,28629;-0,3419797;15,18016
33,38433;-0,3419797;15,20016
33,48237;-0,3419797;15,22016
33,48928;-0,3419797;15,24016
33,67844;-0,3419797;15,26016
33,77648;-0,3419797;15,28016
33,87452;-0,3419797;15,30016
33,97256;-0,3419797;15,32016
34,06384;-0,329938;15,34016
34,16187;-0,329938;15,36016
34,25991;-0,329938;15,38016
34,29951;-0,329938;15,40016
34,45599;-0,329938;15,42016
34,55402;-0,329938;15,44016
34,65206;-0,329938;15,46016
34,7501;-0,329938;15,48016
34,84814;-0,329938;15,50016
34,94617;-0,329938;15,52017
35,04421;-0,329938;15,54017
35,11996;-0,329938;15,56017
35,24029;-0,329938;15,58017
35,33833;-0,329938;15,60017
35,43636;-0,329938;15,62017
35,5344;-0,329938;15,64017
35,63244;-0,329938;15,66017
35,73048;-0,329938;15,68017
35,82851;-0,329938;15,70017
35,92655;-0,329938;15,72017
35,93695;-0,329938;15,74017
36,12263;-0,1534674;15,76017
36,22066;0,02104238;15,78017
36,3187;0,1935914;15,80017
36,41674;0,3641796;15,82017
36,51478;0,532807;15,84017
36,61282;0,6994736;15,86017
36,71085;0,8641794;15,88017
36,75662;0,9401602;15,90017
36,90693;1,187709;15,92017
37,00497;1,346532;15,94018
37,103;1,503395;15,96018
37,20104;1,658297;15,98018
37,29908;1,805355;16,00018
37,39712;1,944571;16,02018
37,49516;2,075943;16,04018
37,57361;2,174797;16,06018
37,69123;2,315159;16,08018
37,78927;2,423002;16,10018
37,88731;2,523002;16,12018
37,98534;2,615159;16,14018
38,08338;2,699473;16,16018
38,18142;2,775943;16,18018
38,27946;2,844571;16,20018
38,37749;2,905355;16,22018
38,39419;2,914371;16,24018
38,57357;3,003394;16,26018
38,67161;3,040649;16,28018
38,76965;3,070061;16,30018
38,86768;3,091629;16,32018
38,96572;3,105355;16,34018
39,06376;3,111237;16,36018
39,1618;3,109276;16,38018
39,2147;3,103986;16,40018
39,35787;3,081825;16,42019
39,45591;3,056335;16,44019
39,55395;3,023002;16,46019
39,65199;2,981825;16,48019
39,75002;2,932806;16,50019
39,84806;2,875943;16,52019
39,9461;2,811237;16,54019
40,03168;2,747905;16,56019
40,14217;2,658296;16,58019
40,24021;2,57006;16,60019
40,33825;2,473982;16,62019
40,43629;2,37006;16,64019
40,53432;2,258295;16,66019
40,63236;2,138687;16,68019
40,7304;2,011236;16,70019
40,82844;1,875942;16,72019
40,85048;1,843764;16,74019
41,02451;1,581824;16,76019
41,12255;1,423;16,78019
41,22059;1,256334;16,80019
41,31863;1,081824;16,82019
41,41666;0,8994707;16,84019
41,5147;0,7092745;16,8602
41,61274;0,5131961;16,8802
41,66991;0,5535524;16,9002
41,80882;0,6178269;16,9202
41,90685;0,6359674;16,9402
41,96952;0,6673592;16,9602
42,06756;0,6673592;16,9802
42,1656;0,6673592;17,0002
42,26364;0,6673592;17,0202
42,36168;0,6673592;17,0402
42,45153;0,6673592;17,0602
42,55775;0,6673592;17,0802
42,65579;0,6673592;17,1002
42,75383;0,6673592;17,1202
42,85186;0,6673592;17,1402
42,9499;0,6673592;17,1602
43,04794;0,6673592;17,1802
43,14598;0,6673592;17,2002
43,24401;0,6673592;17,2202
43,26852;0,6673592;17,2402
43,44009;0,6673592;17,2602
43,53813;0,6673592;17,2802
43,63617;0,6673592;17,30021
43,7342;0,6673592;17,32021
43,83224;0,6673592;17,34021
43,93028;0,6673592;17,36021
44,02832;0,6673592;17,38021
44,0855;0,6673592;17,40021
