position x; position y; time
22,26748;-0,3361501;9,000016
22,39142;-0,3361501;9,020017
22,46764;-0,3361501;9,040017
22,62671;-0,3361501;9,060018
22,66371;-0,3361501;9,080018
22,85979;-0,3361501;9,100019
22,97965;-0,3361501;9,120019
23,05724;-0,3361501;9,140019
23,21495;-0,3361501;9,16002
23,25332;-0,3361501;9,18002
23,45024;-0,3361501;9,200021
23,45114;-0,3361501;9,220021
23,64723;-0,3361501;9,240022
23,80318;-0,3361501;9,260022
23,8433;-0,3361501;9,280023
24,03848;-0,3361501;9,300023
24,03937;-0,3361501;9,320024
24,23547;-0,3361501;9,340024
24,39142;-0,3361501;9,360024
24,43342;-0,3361501;9,380025
24,62671;-0,3361501;9,400025
24,63286;-0,3361501;9,420026
24,82894;-0,3361501;9,440026
24,97965;-0,3361501;9,460027
25,02502;-0,3361501;9,480027
25,21495;-0,3361501;9,500028
25,223;-0,3361501;9,520028
25,41909;-0,3361501;9,540029
25,56789;-0,3361501;9,560029
25,61692;-0,3361501;9,580029
25,80318;-0,3361501;9,60003
25,813;-0,3361501;9,62003
26,01028;-0,3361501;9,640031
26,15613;-0,3361501;9,660031
26,20637;-0,3361501;9,680032
26,39142;-0,3361501;9,700032
26,40483;-0,3361501;9,720033
26,60091;-0,3361501;9,740033
26,74436;-0,3361501;9,760034
26,79814;-0,3361501;9,780034
26,97966;-0,3361501;9,800035
26,99846;-0,3361501;9,820035
27,19455;-0,3361501;9,840035
27,3326;-0,3361501;9,860036
27,39064;-0,3361501;9,880036
27,56789;-0,3361501;9,900037
27,58671;-0,3361501;9,920037
27,78279;-0,3361501;9,940038
27,92083;-0,3361501;9,960038
27,97887;-0,3361501;9,980039
28,15613;-0,3361501;10,00004
28,17494;-0,3361501;10,02004
28,37107;-0,3361501;10,04004
28,50907;-0,3361501;10,06004
28,56715;-0,3361501;10,08004
28,74436;-0,3361501;10,10004
28,76587;-0,3361501;10,12004
28,96529;-0,3361501;10,14004
29,09731;-0,3361501;10,16004
29,1655;-0,3361501;10,18004
29,3326;-0,3361501;10,20004
29,36637;-0,3361501;10,22004
29,56246;-0,3361501;10,24004
29,68554;-0,3361501;10,26005
29,75854;-0,3361501;10,28005
29,92084;-0,3361501;10,30005
29,95466;-0,3361501;10,32005
30,15072;-0,3361501;10,34005
30,27378;-0,3439932;10,36005
30,34679;-0,3537289;10,38005
30,50907;-0,3832089;10,40005
30,54389;-0,3924932;10,42005
30,73998;-0,4523346;10,44005
30,86201;-0,5008559;10,46005
30,93605;-0,5354084;10,48005
31,09731;-0,618503;10,50005
31,13443;-0,6407759;10,52005
31,33049;-0,7661174;10,54005
31,45025;-0,8537971;10,56005

